lat,lon,hour,ping_count
31.25,121.5,1,775
31.25,121.5,3,900
31.25,121.5,2,1056
31.25,121.5,13,973
31.25,121.5,19,1054
13.0,101.0,12,40
13.0,101.0,11,14
13.0,101.0,0,90
13.0,101.0,7,39
13.0,101.0,18,17
13.0,101.0,22,18
13.0,101.0,15,28
13.0,101.0,16,32
13.0,101.0,20,42
13.0,101.0,17,18
13.0,101.0,14,21
13.0,101.0,8,22
13.0,101.0,23,37
13.0,101.0,13,29
13.0,101.0,5,42
13.0,101.0,2,7
13.0,101.0,21,28
13.0,101.0,19,18
13.0,101.0,4,22
13.0,101.0,1,15
13.0,101.0,9,22
13.0,101.0,6,29
13.0,101.0,10,23
14.25,100.5,5,36
14.25,100.5,6,15
14.25,100.5,16,34
14.25,100.5,1,13
14.25,100.5,10,11
14.25,100.5,23,31
14.25,100.5,7,12
14.25,100.5,19,29
14.25,100.5,22,10
14.25,100.5,12,18
14.25,100.5,15,33
14.25,100.5,0,80
14.25,100.5,17,22
14.25,100.5,20,16
14.25,100.5,21,15
14.25,100.5,14,9
14.25,100.5,8,16
14.25,100.5,18,28
14.25,100.5,9,14
14.25,100.5,11,5
14.25,100.5,4,31
14.25,100.5,2,8
14.25,100.5,3,5
14.25,100.5,13,17
13.0,101.0,3,8
35.5,136.75,1,88
35.5,136.75,4,74
35.5,136.75,11,67
35.5,136.75,13,95
35.5,136.75,5,112
35.5,136.75,0,127
35.5,136.75,17,87
35.5,136.75,21,82
35.5,136.75,20,49
35.5,136.75,7,75
35.5,136.75,12,101
35.5,136.75,23,124
35.5,136.75,15,87
35.5,136.75,10,77
35.5,136.75,9,57
35.5,136.75,19,61
35.5,136.75,18,67
35.5,136.75,8,81
35.5,136.75,22,56
35.5,136.75,3,61
35.5,136.75,16,79
35.5,136.75,6,61
35.5,136.75,2,66
35.5,136.75,14,55
35.0,135.75,13,217
35.0,135.75,3,283
35.0,135.75,1,251
35.0,135.75,10,235
35.0,135.75,17,210
35.0,135.75,12,303
35.0,135.75,4,288
35.0,135.75,9,223
35.0,135.75,19,152
35.0,135.75,0,454
35.0,135.75,2,232
35.0,135.75,5,276
35.0,135.75,20,120
35.0,135.75,7,267
35.0,135.75,21,144
35.0,135.75,11,279
35.0,135.75,15,283
35.0,135.75,6,203
35.0,135.75,22,102
35.0,135.75,23,225
35.0,135.75,8,265
35.0,135.75,18,147
35.0,135.75,14,170
35.0,135.75,16,226
36.0,139.75,1,328
36.0,139.75,12,415
36.0,139.75,3,851
36.0,139.75,7,478
36.0,139.75,21,416
36.0,139.75,10,431
36.0,139.75,13,232
36.0,139.75,9,294
36.0,139.75,15,368
36.0,139.75,5,372
36.0,139.75,11,329
36.0,139.75,6,448
36.0,139.75,2,535
36.0,139.75,4,782
36.0,139.75,17,420
36.0,139.75,14,306
36.0,139.75,22,235
36.0,139.75,16,296
36.0,139.75,8,363
36.0,139.75,19,442
36.0,139.75,0,453
36.0,139.75,20,239
36.0,139.75,23,390
36.0,139.75,18,620
35.5,139.75,16,614
35.5,139.75,0,718
35.5,139.75,19,1438
35.5,139.75,14,529
35.5,139.75,12,787
35.5,139.75,4,1838
35.5,139.75,17,512
35.5,139.75,2,566
35.5,139.75,18,1462
35.5,139.75,23,510
35.5,139.75,5,1776
35.5,139.75,9,719
35.5,139.75,7,645
35.5,139.75,6,845
35.5,139.75,21,788
35.5,139.75,1,498
35.5,139.75,10,709
35.5,139.75,15,801
35.5,139.75,13,526
35.5,139.75,11,735
35.5,139.75,8,486
35.5,139.75,20,701
35.5,139.75,22,466
35.5,139.5,7,945
35.5,139.5,17,934
35.5,139.5,15,1465
35.5,139.5,20,917
35.5,139.5,6,1170
35.5,139.5,10,818
35.5,139.5,12,1257
35.5,139.5,11,694
35.5,139.5,22,2546
35.5,139.5,3,964
35.5,139.5,9,1353
35.5,139.5,8,1719
35.5,139.5,13,1330
35.5,139.5,18,852
35.5,139.5,23,888
35.5,139.5,21,1141
35.5,139.5,14,1672
35.5,139.5,0,1087
35.5,139.5,2,1205
35.5,139.5,4,1048
35.5,139.5,16,1421
35.5,139.5,1,904
35.5,139.5,5,1299
35.5,139.5,19,858
34.75,135.25,22,19
34.75,135.25,10,14
34.75,135.25,15,13
34.75,135.25,2,23
34.75,135.25,20,24
34.75,135.25,18,28
34.75,135.25,17,22
34.75,135.25,12,34
34.75,135.25,5,21
34.75,135.25,6,20
34.75,135.25,4,13
34.75,135.25,8,40
34.75,135.25,23,33
34.75,135.25,0,22
34.75,135.25,16,19
34.75,135.25,13,18
1.25,103.75,21,6922
1.25,103.75,7,6923
1.25,103.75,6,6417
1.25,103.75,23,7457
1.25,103.75,4,9445
1.25,103.75,1,7071
1.25,103.75,11,7020
1.25,103.75,12,7189
1.25,103.75,16,7673
1.25,103.75,15,7462
1.25,103.75,0,8085
1.25,103.75,8,7292
1.25,103.75,14,6556
1.25,103.75,5,7991
1.25,103.75,13,6789
1.25,103.75,22,6374
1.25,103.75,10,6424
1.25,103.75,17,6814
1.25,103.75,18,6862
1.25,103.75,19,7399
1.25,103.75,3,7551
1.25,103.75,2,7528
1.25,103.75,20,6580
1.25,103.75,9,6339
25.25,83.0,15,2
25.25,83.0,20,10
25.25,83.0,17,2
25.25,83.0,14,5
25.25,83.0,13,6
25.25,83.0,18,6
25.25,83.0,3,2
25.25,83.0,21,3
25.25,83.0,10,2
25.25,83.0,11,3
25.25,83.0,12,3
25.25,83.0,23,1
25.25,83.0,6,3
25.25,83.0,22,2
25.25,83.0,19,3
25.25,83.0,9,1
25.25,83.0,4,1
25.25,83.0,5,1
23.0,72.5,4,2244
23.0,72.5,22,537
23.0,72.5,0,820
23.0,72.5,1,828
23.0,72.5,23,628
23.0,72.5,9,2477
23.0,72.5,19,1350
23.0,72.5,5,2697
23.0,72.5,2,1357
23.0,72.5,6,2569
23.0,72.5,16,2038
23.0,72.5,20,757
23.0,72.5,21,694
23.0,72.5,18,1651
23.0,72.5,7,2872
23.0,72.5,3,1491
23.0,72.5,11,3871
23.0,72.5,17,1615
23.0,72.5,10,2717
23.0,72.5,8,3011
23.0,72.5,15,2260
23.0,72.5,14,2174
23.0,72.5,12,2636
22.25,70.75,4,168
22.25,70.75,3,177
22.25,70.75,12,187
22.25,70.75,8,257
22.25,70.75,0,103
22.25,70.75,11,134
22.25,70.75,6,135
22.25,70.75,22,68
22.25,70.75,18,262
22.25,70.75,2,209
22.25,70.75,1,65
22.25,70.75,7,244
22.25,70.75,9,172
22.25,70.75,10,97
22.25,70.75,13,145
22.25,70.75,5,130
22.25,70.75,17,236
22.25,70.75,14,196
22.25,70.75,21,84
22.25,70.75,19,172
22.25,70.75,15,226
22.25,70.75,20,97
22.25,70.75,23,80
22.25,70.75,16,216
18.5,73.75,9,680
18.5,73.75,16,837
18.5,73.75,20,1138
18.5,73.75,21,1253
18.5,73.75,17,809
18.5,73.75,19,1042
18.5,73.75,3,1091
18.5,73.75,4,1175
18.5,73.75,6,936
18.5,73.75,11,731
18.5,73.75,7,837
18.5,73.75,15,780
18.5,73.75,18,800
18.5,73.75,2,1297
18.5,73.75,13,606
18.5,73.75,10,673
18.5,73.75,5,1071
18.5,73.75,22,637
18.5,73.75,14,665
18.5,73.75,1,820
18.5,73.75,12,686
18.5,73.75,0,704
19.0,73.0,1,4154
19.0,73.0,22,3350
19.0,73.0,12,4383
19.0,73.0,18,6362
19.0,73.0,16,5466
19.0,73.0,11,4322
19.0,73.0,19,4554
19.0,73.0,20,3757
19.0,73.0,4,4595
42.25,119.0,13,5648
42.25,119.0,6,8776
42.25,119.0,9,3971
42.25,119.0,10,4360
42.25,119.0,4,6777
42.25,119.0,16,2902
42.25,119.0,17,2221
42.25,119.0,15,4478
42.25,119.0,7,5669
42.25,119.0,21,2374
42.25,119.0,3,4018
42.25,119.0,14,6721
42.25,119.0,12,5113
42.25,119.0,1,3274
42.25,119.0,5,6978
42.25,119.0,11,5102
42.25,119.0,23,3974
42.25,119.0,0,3700
42.25,119.0,18,1807
42.25,119.0,2,3131
42.25,119.0,8,5710
42.25,119.0,20,1722
42.25,119.0,22,2270
42.25,119.0,19,1928
2.0,102.75,16,1
4.5,101.0,2,1
4.5,101.0,17,1
4.5,101.0,3,3
4.5,101.0,0,1
4.5,101.0,19,1
4.5,101.0,7,1
5.75,100.5,4,2
5.75,100.5,14,4
5.75,100.5,23,1
5.75,100.5,1,2
5.75,100.5,7,1
5.75,100.5,8,1
5.75,100.5,21,1
5.75,100.5,5,1
1.5,103.75,3,16
1.5,103.75,6,7
2.25,102.25,20,1
2.25,102.25,14,1
2.25,102.25,16,1
2.25,102.25,4,1
2.25,102.25,8,1
2.25,102.25,17,1
2.25,102.25,6,1
6.25,100.5,17,2
6.25,100.5,11,1
6.25,100.5,15,1
6.25,100.5,10,1
1.5,103.75,16,8
1.5,103.75,17,10
1.5,103.75,20,9
1.5,103.75,1,10
1.5,103.75,15,4
25.0,121.5,2,17321
25.0,121.5,21,14857
25.0,121.5,0,12531
25.0,121.5,13,15119
25.0,121.5,10,13154
25.0,121.5,19,13401
25.0,121.5,8,16027
25.0,121.5,14,16986
25.0,121.5,11,15507
25.0,121.5,1,12741
25.0,121.5,16,19452
25.0,121.5,3,18264
25.0,121.5,17,16320
25.0,121.5,18,16264
25.0,121.5,20,19213
25.0,121.5,5,19080
25.0,121.5,22,10393
25.0,121.5,15,19020
22.5,114.25,1,749
22.5,114.25,6,530
22.5,114.25,2,686
22.5,114.25,11,830
22.5,114.25,18,655
34.5,135.5,10,134
34.5,135.5,22,89
34.5,135.5,4,131
34.5,135.5,3,211
34.5,135.5,19,107
34.5,135.5,16,140
34.5,135.5,1,64
34.5,135.5,5,68
34.5,135.5,17,166
34.5,135.5,18,190
34.5,135.5,2,125
34.5,135.5,11,89
34.5,135.5,12,78
34.5,135.5,15,146
34.5,135.5,21,82
34.5,135.5,13,76
34.5,135.5,23,126
34.5,135.5,8,91
34.5,135.5,0,130
34.5,135.5,7,80
34.5,135.5,9,110
34.5,135.5,6,120
34.5,135.5,14,107
34.5,135.5,20,155
36.5,140.0,8,350
36.5,140.0,21,242
36.5,140.0,14,213
36.5,140.0,6,224
36.5,140.0,3,782
36.5,140.0,0,190
36.5,140.0,22,147
36.5,140.0,23,420
36.5,140.0,10,349
36.5,140.0,4,473
36.5,140.0,15,221
36.5,140.0,5,355
36.5,140.0,2,192
36.5,140.0,18,335
36.5,140.0,12,272
36.5,140.0,17,267
36.5,140.0,13,254
36.5,140.0,1,394
36.5,140.0,20,281
36.5,140.0,11,209
36.5,140.0,7,316
36.5,140.0,16,220
36.5,140.0,9,275
36.5,140.0,19,269
34.75,135.5,18,1215
34.75,135.5,5,1687
34.75,135.5,13,799
34.75,135.5,17,1127
34.75,135.5,14,1245
34.75,135.5,3,1424
34.75,135.5,0,1853
34.75,135.5,20,1181
34.75,135.5,21,1243
34.75,135.5,22,1083
34.75,135.5,4,1870
34.75,135.5,11,1300
34.75,135.5,10,1501
34.75,135.5,8,1490
34.75,135.5,12,1230
34.75,135.5,6,1160
34.75,135.5,15,1223
34.75,135.5,7,1330
34.75,135.5,1,1487
34.75,135.5,23,1239
34.75,135.5,2,1188
34.75,135.5,19,1580
34.75,135.5,9,1444
34.75,135.5,16,1199
35.5,139.75,3,513
25.0,121.5,7,19807
25.0,121.5,12,16411
25.0,121.5,9,13429
25.0,121.5,6,14706
25.0,121.5,4,21334
25.0,121.5,23,14218
25.0,121.25,9,4759
25.0,121.25,1,5597
25.0,121.25,6,6354
25.0,121.25,11,6083
25.0,121.25,4,9287
25.0,121.25,17,6143
25.0,121.25,20,4269
25.0,121.25,12,8582
25.0,121.25,10,5417
25.0,121.25,5,9390
25.0,121.25,7,7839
25.0,121.25,21,5051
25.0,121.25,8,6345
25.0,121.25,2,6859
25.0,121.25,16,8987
25.0,121.25,13,7048
25.0,121.25,19,5421
25.0,121.25,0,5983
25.0,121.25,3,7176
25.0,121.25,18,5600
25.0,121.25,15,8941
25.0,121.25,22,5625
25.0,121.25,23,6234
25.0,121.25,14,6499
24.75,121.0,21,2581
24.75,121.0,5,4074
24.75,121.0,2,4201
24.75,121.0,22,2460
24.75,121.0,17,3138
24.75,121.0,9,3822
24.75,121.0,6,3767
24.75,121.0,19,2989
24.75,121.0,18,3922
24.75,121.0,23,2920
24.75,121.0,20,3017
24.75,121.0,14,3433
24.75,121.0,15,3628
24.75,121.0,3,4065
24.75,121.0,10,3396
24.75,121.0,0,3957
24.75,121.0,1,2796
24.75,121.0,4,4728
24.75,121.0,13,4669
24.75,121.0,7,3761
24.75,121.0,16,3819
24.75,121.0,8,4048
24.75,121.0,11,3457
24.75,121.0,12,3892
24.0,121.0,10,3708
24.0,121.0,17,2562
24.0,121.0,11,5641
24.0,121.0,22,2195
24.0,121.0,18,2539
24.0,121.0,9,3624
24.0,121.0,7,4232
24.0,121.0,8,3594
24.0,121.0,16,2120
24.0,121.0,6,3159
24.0,121.0,2,4247
24.0,121.0,3,4353
24.0,121.0,21,2602
24.0,121.0,12,4734
24.0,121.0,1,4155
24.0,121.0,14,3813
24.0,121.0,0,4503
24.0,121.0,15,2251
24.0,121.0,20,2163
24.0,121.0,13,5166
24.0,121.0,4,3950
24.0,121.0,19,2285
24.0,121.0,5,3257
24.0,121.0,23,3872
22.25,114.25,0,21397
22.25,114.25,6,15919
22.25,114.25,14,16268
22.25,114.25,18,17317
22.25,114.25,11,22468
22.25,114.25,12,18741
22.25,114.25,4,22405
22.25,114.25,8,23141
22.25,114.25,7,19116
22.25,114.25,15,15129
22.25,114.25,16,17119
22.25,114.25,19,18067
22.25,114.25,2,21743
22.25,114.25,3,23729
22.25,114.25,21,18119
22.25,114.25,5,17704
22.25,114.25,23,19922
22.25,114.25,9,23268
22.25,114.25,17,16441
22.25,114.25,13,18482
22.25,114.25,10,20544
22.25,114.25,1,19252
22.25,114.25,22,16306
22.25,114.25,20,16867
22.5,114.0,8,28789
22.5,114.0,2,29865
22.5,114.0,12,32414
22.5,114.0,13,29349
22.5,114.0,0,33597
22.5,114.0,11,23761
22.5,114.0,7,31533
22.5,114.0,16,27993
22.5,114.0,23,26453
22.5,114.0,19,16136
22.5,114.0,17,25345
22.5,114.0,1,32001
22.5,114.0,10,21414
22.5,114.0,6,26418
22.5,114.0,22,15147
22.5,114.0,18,20202
22.5,114.0,5,46567
22.5,114.0,14,24796
22.5,114.0,20,15732
22.5,114.0,15,26031
22.5,114.0,21,18313
22.5,114.0,4,31337
22.5,114.0,9,28135
22.5,114.0,3,26744
22.25,114.0,2,229
22.25,114.0,21,223
22.25,114.0,0,241
22.25,114.0,18,226
22.25,114.0,11,286
22.25,114.0,22,279
22.25,114.0,5,194
22.25,114.0,6,209
22.25,114.0,23,302
22.25,114.0,19,183
22.25,114.0,17,238
22.25,114.0,12,306
22.25,114.0,10,235
22.25,114.0,15,131
22.25,114.0,20,237
22.25,114.0,8,206
22.25,114.0,9,289
22.25,114.0,1,192
22.25,114.0,7,187
22.25,114.0,3,236
22.25,114.0,4,254
22.25,114.0,13,227
22.25,114.0,14,148
22.25,114.0,16,142
14.5,121.0,1,239
14.5,121.0,14,501
14.5,121.0,0,255
14.5,121.0,4,285
14.5,121.0,23,148
14.5,121.0,20,165
14.5,121.0,13,287
14.5,121.0,18,282
14.5,121.0,11,254
14.5,121.0,8,194
14.5,121.0,19,193
14.5,121.0,12,237
14.5,121.0,10,196
14.5,121.0,16,495
14.5,121.0,21,193
14.5,121.0,9,159
14.5,121.0,15,472
14.5,121.0,17,212
14.5,121.0,6,249
14.5,121.0,22,196
14.5,121.0,3,187
14.5,121.0,7,290
14.5,121.0,2,266
14.5,121.0,5,256
10.25,124.0,20,11
10.25,124.0,8,10
10.25,124.0,13,24
10.25,124.0,15,59
10.25,124.0,0,4
8.5,124.75,20,3
8.5,124.75,3,1
8.5,124.75,13,2
8.5,124.75,8,1
8.5,124.75,14,1
8.5,124.75,15,2
8.5,124.75,17,2
8.5,124.75,4,1
8.5,124.75,0,1
8.5,124.75,21,2
8.5,124.75,9,1
8.5,124.75,19,1
8.5,124.75,22,1
15.5,120.5,3,3
15.5,120.5,16,1
15.5,120.5,10,2
15.5,120.5,5,2
15.5,120.5,15,9
15.5,120.5,2,1
15.5,120.5,14,5
15.5,120.5,8,2
15.5,120.5,9,1
15.5,120.5,20,1
15.5,120.5,6,1
15.5,120.5,22,1
7.0,125.5,5,2
7.0,125.5,11,1
7.0,125.5,8,2
7.0,125.5,0,1
7.0,125.5,14,3
7.0,125.5,10,1
7.0,125.5,2,1
7.0,125.5,13,1
7.0,125.5,18,1
7.0,125.5,1,1
7.0,125.5,4,1
7.0,125.5,15,1
7.0,125.5,3,1
10.75,122.5,12,1
10.75,122.5,9,3
10.75,122.5,15,6
10.75,122.5,3,2
10.75,122.5,6,2
10.75,122.5,2,1
10.75,122.5,11,3
10.75,122.5,14,2
10.75,122.5,8,1
10.75,122.5,10,2
10.75,122.5,18,1
28.5,77.25,8,4898
28.5,77.25,23,2807
28.5,77.25,19,2875
28.5,77.25,4,5136
28.5,77.25,18,3782
28.5,77.25,13,3773
28.5,77.25,9,4587
28.5,77.25,17,4335
28.5,77.25,20,1847
28.5,77.25,1,2209
28.5,77.25,21,2038
28.5,77.25,6,5492
28.5,77.25,0,2934
28.5,77.25,11,3834
28.5,77.25,16,5223
28.5,77.25,3,3187
28.5,77.25,15,5733
28.5,77.25,22,1460
13.0,80.25,20,1071
13.0,80.25,12,2483
13.0,80.25,2,1163
13.0,80.25,0,1589
13.0,80.25,18,1786
13.0,80.25,22,673
13.0,80.25,7,2802
13.0,80.25,17,2669
13.0,80.25,5,3259
13.0,80.25,8,3084
13.0,80.25,4,2392
13.0,80.25,6,3503
13.0,80.25,1,1101
13.0,80.25,15,3011
13.0,80.25,13,2642
13.0,80.25,19,1245
13.0,80.25,3,1399
13.0,80.25,10,2341
13.0,80.25,9,2341
13.0,80.25,16,2931
13.0,80.25,14,2416
13.0,80.25,21,998
22.25,73.25,15,141
22.25,73.25,11,121
22.25,73.25,18,56
22.25,73.25,17,48
22.25,73.25,4,106
22.25,73.25,14,142
22.25,73.25,10,131
22.25,73.25,23,49
22.25,73.25,12,109
22.25,73.25,19,47
22.25,73.25,20,91
22.25,73.25,13,106
22.25,73.25,8,120
22.25,73.25,2,105
22.25,73.25,5,66
22.25,73.25,3,136
22.25,73.25,21,31
22.25,73.25,16,96
22.25,73.25,1,115
22.25,73.25,7,124
22.25,73.25,0,42
22.25,73.25,6,62
22.25,73.25,9,108
11.0,77.0,12,472
11.0,77.0,15,247
11.0,77.0,5,544
11.0,77.0,13,401
11.0,77.0,3,238
11.0,77.0,10,521
11.0,77.0,19,131
11.0,77.0,16,237
11.0,77.0,14,362
11.0,77.0,1,139
11.0,77.0,7,481
11.0,77.0,23,85
11.0,77.0,9,276
11.0,77.0,6,369
11.0,77.0,2,202
11.0,77.0,4,361
11.0,77.0,18,168
11.0,77.0,11,421
11.0,77.0,20,105
11.0,77.0,22,115
11.0,77.0,17,198
11.0,77.0,8,336
11.0,77.0,0,141
11.0,77.0,21,111
20.25,85.75,18,3
20.25,85.75,19,13
20.25,85.75,8,5
20.25,85.75,17,10
20.25,85.75,12,13
20.25,85.75,16,7
20.25,85.75,6,8
20.25,85.75,20,8
20.25,85.75,15,11
20.25,85.75,21,4
20.25,85.75,1,3
20.25,85.75,3,2
20.25,85.75,4,7
20.25,85.75,23,6
20.25,85.75,5,4
20.25,85.75,7,5
20.25,85.75,22,3
20.25,85.75,14,3
20.25,85.75,13,4
20.25,85.75,11,3
20.25,85.75,10,2
20.25,85.75,0,2
20.25,85.75,2,3
20.25,85.75,9,2
11.25,75.75,2,8
11.25,75.75,22,4
11.25,75.75,20,25
11.25,75.75,16,10
11.25,75.75,15,8
11.25,75.75,0,6
11.25,75.75,19,12
11.25,75.75,4,14
11.25,75.75,11,7
11.25,75.75,17,5
11.25,75.75,10,6
11.25,75.75,12,12
11.25,75.75,21,6
11.25,75.75,18,2
11.25,75.75,14,3
11.25,75.75,3,9
11.25,75.75,7,3
11.25,75.75,9,6
11.25,75.75,8,6
11.25,75.75,13,7
11.25,75.75,5,4
11.25,75.75,23,2
26.5,80.25,4,70
26.5,80.25,16,38
26.5,80.25,13,41
26.5,80.25,23,24
26.5,80.25,22,17
26.5,80.25,10,26
26.5,80.25,21,25
26.5,80.25,12,35
26.5,80.25,3,82
26.5,80.25,2,38
26.5,80.25,14,58
26.5,80.25,20,51
26.5,80.25,19,40
26.5,80.25,1,30
26.5,80.25,9,18
26.5,80.25,5,93
26.5,80.25,11,31
26.5,80.25,15,41
26.5,80.25,17,44
26.5,80.25,6,44
26.5,80.25,8,29
26.5,80.25,18,13
26.5,80.25,7,40
8.5,77.0,12,5
8.5,77.0,20,9
8.5,77.0,10,7
8.5,77.0,1,1
8.5,77.0,21,3
8.5,77.0,22,3
8.5,77.0,17,1
8.5,77.0,23,1
8.5,77.0,6,4
8.5,77.0,9,4
8.5,77.0,16,2
8.5,77.0,8,2
8.5,77.0,5,1
8.5,77.0,3,2
8.5,77.0,2,3
8.5,77.0,13,6
8.5,77.0,14,8
8.5,77.0,19,3
8.5,77.0,7,1
8.5,77.0,15,2
8.5,77.0,11,2
8.5,77.0,0,2
8.5,77.0,18,2
8.5,77.0,4,1
27.0,75.75,20,35
27.0,75.75,17,12
27.0,75.75,6,6
27.0,75.75,22,19
27.0,75.75,13,16
27.0,75.75,3,26
27.0,75.75,8,15
27.0,75.75,14,11
27.0,75.75,10,12
27.0,75.75,15,11
27.0,75.75,2,8
27.0,75.75,0,11
27.0,75.75,5,18
27.0,75.75,18,9
27.0,75.75,11,9
27.0,75.75,7,15
27.0,75.75,4,53
27.0,75.75,16,15
27.0,75.75,9,7
27.0,75.75,12,10
27.0,75.75,21,59
27.0,75.75,19,6
27.0,75.75,23,7
9.75,76.75,11,6
9.75,76.75,20,31
9.75,76.75,12,8
9.75,76.75,21,5
9.75,76.75,16,9
9.75,76.75,15,6
9.75,76.75,19,5
9.75,76.75,8,5
9.75,76.75,13,3
9.75,76.75,2,3
9.75,76.75,1,3
9.75,76.75,6,4
9.75,76.75,4,13
9.75,76.75,0,6
9.75,76.75,3,4
9.75,76.75,17,6
9.75,76.75,14,5
9.75,76.75,7,2
9.75,76.75,18,4
9.75,76.75,9,2
9.75,76.75,10,1
9.75,76.75,22,1
9.75,76.75,5,3
9.75,76.75,23,1
10.0,76.25,19,13
10.0,76.25,12,13
10.0,76.25,5,13
10.0,76.25,16,17
10.0,76.25,20,34
10.0,76.25,17,18
10.0,76.25,8,16
10.0,76.25,10,15
10.0,76.25,13,12
10.0,76.25,11,7
10.0,76.25,7,21
10.0,76.25,6,11
10.0,76.25,0,16
10.0,76.25,15,13
10.0,76.25,21,10
10.0,76.25,14,13
10.0,76.25,2,7
10.0,76.25,22,3
10.0,76.25,23,9
10.0,76.25,1,13
10.0,76.25,3,6
10.0,76.25,9,8
10.0,76.25,4,15
27.5,75.25,22,2
27.5,75.25,15,3
27.5,75.25,10,1
27.5,75.25,21,18
27.5,75.25,16,6
27.5,75.25,4,2
27.5,75.25,5,6
27.5,75.25,12,5
27.5,75.25,13,1
27.5,75.25,23,1
27.5,75.25,20,17
27.5,75.25,3,3
27.5,75.25,9,3
27.5,75.25,17,2
27.5,75.25,11,1
27.5,75.25,8,2
27.5,75.25,0,1
27.5,75.25,7,1
27.5,75.25,2,1
27.5,75.25,19,2
27.5,75.25,14,1
27.5,75.25,1,1
24.75,71.75,2,6
24.75,71.75,4,24
24.75,71.75,19,7
24.75,71.75,3,10
24.75,71.75,18,8
24.75,71.75,1,3
24.75,71.75,12,2
24.75,71.75,6,4
24.75,71.75,15,3
24.75,71.75,21,36
24.75,71.75,11,3
24.75,71.75,20,9
24.75,71.75,16,3
24.75,71.75,23,7
24.75,71.75,17,4
24.75,71.75,8,7
24.75,71.75,5,12
24.75,71.75,0,6
24.75,71.75,13,5
24.75,71.75,7,4
24.75,71.75,22,5
24.75,71.75,14,2
24.75,71.75,10,1
24.75,71.75,9,1
27.0,75.75,1,2
28.0,73.25,6,18
28.0,73.25,4,34
28.0,73.25,17,18
28.0,73.25,22,39
28.0,73.25,7,14
28.0,73.25,5,18
28.0,73.25,21,97
28.0,73.25,23,4
28.0,73.25,12,10
28.0,73.25,16,15
28.0,73.25,10,4
28.0,73.25,2,8
28.0,73.25,15,12
28.0,73.25,13,4
28.0,73.25,3,10
28.0,73.25,1,16
28.0,73.25,11,5
28.0,73.25,14,14
28.0,73.25,0,11
28.0,73.25,9,5
28.0,73.25,20,3
28.0,73.25,8,7
28.0,73.25,18,3
28.0,73.25,19,8
-34.25,151.0,16,21
-34.25,151.0,19,35
-34.25,151.0,11,69
-34.25,151.0,13,42
-34.25,151.0,4,81
-34.25,151.0,17,33
-34.25,151.0,9,30
-34.25,151.0,8,21
-34.25,151.0,5,44
-34.25,151.0,20,58
-34.25,151.0,7,37
-34.25,151.0,1,24
-34.25,151.0,21,59
-34.25,151.0,0,35
-34.25,151.0,22,58
-34.25,151.0,15,37
-34.25,151.0,18,31
-34.25,151.0,2,55
-34.25,151.0,6,23
-34.25,151.0,14,31
-34.25,151.0,3,49
-34.25,151.0,23,45
-34.0,151.0,16,531
-34.0,151.0,7,616
-34.0,151.0,10,444
-34.0,151.0,5,706
-34.0,151.0,19,531
-34.0,151.0,18,552
-34.0,151.0,17,464
-34.0,151.0,1,521
-34.0,151.0,20,461
-34.0,151.0,21,349
-34.0,151.0,22,557
-34.0,151.0,15,528
-34.0,151.0,6,535
-34.0,151.0,4,907
-34.0,151.0,3,809
-34.0,151.0,13,542
-34.0,151.0,14,487
-34.0,151.0,11,507
-34.0,151.0,8,529
-34.0,151.0,9,358
-34.0,151.0,2,611
-34.0,151.0,12,515
-34.0,151.0,0,657
-34.0,151.0,23,582
-34.5,151.0,19,29
-34.5,151.0,20,16
-34.5,151.0,8,19
-34.5,151.0,4,27
-34.5,151.0,3,6
-34.5,151.0,23,151
-34.5,151.0,16,23
-34.5,151.0,6,20
-34.5,151.0,5,91
-34.5,151.0,21,24
-34.5,151.0,2,12
-34.5,151.0,15,34
-34.5,151.0,0,22
-34.5,151.0,11,11
-34.5,151.0,7,27
-34.5,151.0,14,19
-34.5,151.0,22,21
-34.5,151.0,10,8
-34.5,151.0,9,13
-34.5,151.0,18,17
-34.5,151.0,1,9
-34.5,151.0,12,19
-34.5,151.0,13,11
-34.5,150.75,16,10
-34.5,150.75,5,31
-34.5,150.75,12,9
-34.5,150.75,4,11
-34.5,150.75,17,13
-34.5,150.75,22,5
-34.5,150.75,0,11
-34.5,150.75,14,6
-34.5,150.75,13,4
-34.5,150.75,18,6
-34.5,150.75,21,5
-34.5,150.75,15,9
-34.5,150.75,9,4
-34.5,150.75,23,52
-34.5,150.75,1,3
-34.5,150.75,20,4
-34.5,150.75,19,7
-34.5,150.75,6,5
-34.5,150.75,2,1
-34.5,150.75,3,2
-34.5,150.75,8,5
-34.5,150.75,10,2
-34.5,150.75,11,2
-34.5,151.0,17,30
-33.75,151.0,19,435
-33.75,151.0,5,770
-33.75,151.0,20,440
-33.75,151.0,12,619
-33.75,151.0,18,484
-33.75,151.0,13,545
-33.75,151.0,14,605
-33.75,151.0,21,372
-33.75,151.0,23,441
-33.75,151.0,15,511
-33.75,151.0,22,325
-33.75,151.0,11,537
-33.75,151.0,4,596
-33.75,151.0,3,639
-33.75,151.0,0,582
-33.75,151.0,6,490
-33.75,151.0,9,488
-33.75,151.0,2,554
-33.75,151.0,1,655
-33.75,151.0,16,552
-33.75,151.0,17,455
-33.75,151.0,7,589
-33.75,151.0,10,386
-33.75,151.0,8,514
-33.75,150.75,6,41
-33.75,150.75,18,35
-33.75,150.75,13,44
